,SUT,Paths,Methods,Operations,Parametric Operations,Parametered Operations,Used Parameters,Distinct Parameters,Parameters Per Operations,Path Depth,Path Depth Variance,Example Rate,Default Rate,Type,Method Count
443,ArtLedger_API_0,2,2,2,0,1,1,1,0.5,1.5,0.25,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
444,Conciliación_PAC_1,5,3,6,1,6,16,9,2.6666666666666665,1.0,0.0,0.8125,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 14, ""format"": []}, ""array"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 3, ""put"": 2, ""get"": 1}"
445,Addressscrub_API_0,3,2,3,0,2,20,10,6.666666666666667,2.0,0.0,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 4, ""format"": []}}","{""get"": 1, ""post"": 2}"
446,Credit_One_Public_APIs_1,2,2,2,2,2,11,10,5.5,1.0,0.0,0.0,0.0909090909090909,"{""string"": {""num"": 8, ""format"": [""date"", ""email"", ""uuid""]}, ""object"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 1, ""get"": 1}"
447,Library_API_1,2,4,5,4,5,16,7,3.2,1.6,0.24,0.0,0.0,"{""integer"": {""num"": 11, ""format"": []}, ""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
448,iHerb's_3PL_Vendor_API_1,9,2,9,0,8,100,64,11.11111111111111,2.888888888888889,0.0987654320987654,0.0,0.0,"{""object"": {""num"": 8, ""format"": []}, ""number"": {""num"": 9, ""format"": []}, ""string"": {""num"": 66, ""format"": [""date-time""]}, ""boolean"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 22, ""format"": []}}","{""get"": 1, ""post"": 8}"
449,Angular_assessment_0,4,3,6,0,6,16,8,2.6666666666666665,1.0,0.0,0.6875,0.0,"{""string"": {""num"": 15, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 3, ""put"": 1, ""post"": 2}"
450,Cometidos_Funcionarios_API_1,6,5,16,16,16,78,24,4.875,3.125,0.609375,0.6923076923076923,0.0,"{""string"": {""num"": 61, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 17, ""format"": []}, ""array"": {""num"": 2, ""format"": []}}","{""get"": 6, ""put"": 2, ""delete"": 2, ""patch"": 2, ""post"": 4}"
451,Damage_Report_Job_Submission_API_1,3,1,3,0,3,25,24,8.333333333333334,1.0,0.0,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 19, ""format"": [""byte""]}, ""integer"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 3}"
452,Third_Party_API_Integration_1,6,1,6,0,6,58,38,9.666666666666666,1.0,0.0,0.913793103448276,0.0,"{""string"": {""num"": 52, ""format"": []}, ""object"": {""num"": 6, ""format"": []}, ""number"": {""num"": 6, ""format"": []}}","{""post"": 6}"
453,Api_Jarvis_Business_Cross_-_Party_Data_Management_2,2,1,2,2,2,11,7,5.5,4.5,0.25,0.8181818181818182,0.0,"{""string"": {""num"": 11, ""format"": []}}","{""get"": 2}"
454,Colorado_MATF_Data_Trust_Data_Resources_1,27,5,76,63,76,337,81,4.434210526315789,1.6710526315789471,0.2470567867036012,0.0,0.0,"{""integer"": {""num"": 167, ""format"": []}, ""object"": {""num"": 37, ""format"": []}, ""string"": {""num"": 170, ""format"": []}}","{""get"": 27, ""post"": 13, ""put"": 12, ""delete"": 12, ""patch"": 12}"
455,DB_bookslibrary1_1,2,4,5,4,5,14,7,2.8,1.6,0.24,0.0,0.1428571428571428,"{""string"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 9, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 1, ""put"": 1, ""delete"": 1}"
456,Wizcloud_Api_1,21,2,21,1,18,310,163,14.761904761904765,2.047619047619047,0.0453514739229024,0.0032258064516129,0.0,"{""object"": {""num"": 17, ""format"": []}, ""integer"": {""num"": 57, ""format"": []}, ""string"": {""num"": 143, ""format"": []}, ""number"": {""num"": 71, ""format"": []}, ""boolean"": {""num"": 8, ""format"": []}}","{""post"": 20, ""get"": 1}"
457,Cewez_BLC_API_1,22,3,23,19,23,106,38,4.608695652173913,1.2608695652173914,0.3667296786389413,0.1226415094339622,0.1415094339622641,"{""object"": {""num"": 20, ""format"": []}, ""integer"": {""num"": 46, ""format"": []}, ""string"": {""num"": 35, ""format"": [""date"", ""binary""]}, ""boolean"": {""num"": 2, ""format"": []}, ""number"": {""num"": 3, ""format"": []}}","{""get"": 17, ""post"": 4, ""patch"": 2}"
458,Applications_API_0,1,2,2,1,2,5,4,2.5,1.0,0.0,0.6,0.0,"{""string"": {""num"": 5, ""format"": [""uuid""]}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
459,Camel_REST_API_1,1,1,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,{},"{""get"": 1}"
460,CST-235_In-Class_Activity_6_1,5,2,5,1,2,4,4,0.8,1.4,0.6400000000000002,0.5,0.0,"{""string"": {""num"": 4, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 4, ""post"": 1}"
461,Cloud_Phone_Book_API_1,4,4,11,6,11,66,19,6.0,1.0909090909090908,0.0826446280991735,0.4242424242424242,0.3333333333333333,"{""array"": {""num"": 8, ""format"": []}, ""integer"": {""num"": 16, ""format"": []}, ""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 28, ""format"": []}}","{""get"": 4, ""put"": 3, ""post"": 2, ""delete"": 2}"
462,List_Not_Eligibility_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
463,Swagger_document_v2,13,4,14,5,12,116,29,8.285714285714286,3.0,0.4285714285714285,0.0,0.0,"{""object"": {""num"": 10, ""format"": []}, ""string"": {""num"": 87, ""format"": [""uuid""]}, ""number"": {""num"": 25, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""post"": 8, ""patch"": 2, ""put"": 1, ""get"": 3}"
464,CMC_API_v1,33,3,59,41,58,626,137,10.610169491525424,1.5254237288135593,0.2493536340132146,0.0,0.0159744408945686,"{""string"": {""num"": 588, ""format"": []}, ""integer"": {""num"": 28, ""format"": []}, ""object"": {""num"": 30, ""format"": []}, ""boolean"": {""num"": 10, ""format"": []}}","{""get"": 29, ""post"": 17, ""patch"": 13}"
465,Deploy_1,2,2,4,2,4,18,8,4.5,1.0,0.0,0.6666666666666666,0.0,"{""string"": {""num"": 12, ""format"": [""uuid"", ""url""]}, ""integer"": {""num"": 6, ""format"": []}, ""object"": {""num"": 2, ""format"": []}}","{""get"": 2, ""post"": 2}"
466,Ashley,7,2,7,6,6,27,7,3.857142857142857,2.5714285714285716,0.5306122448979592,0.0,0.6666666666666666,"{""string"": {""num"": 24, ""format"": []}, ""object"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}}","{""get"": 2, ""post"": 5}"
467,Swagger_Hub_Trial_14,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}}","{""get"": 1}"
468,Simple_Customer_API_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
469,Compute_Software_API_1,7,2,10,10,10,39,18,3.9,5.1,0.29,0.0,0.0,"{""string"": {""num"": 37, ""format"": [""uuid""]}, ""object"": {""num"": 5, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""get"": 5, ""post"": 5}"
470,BBWS_Brantas_Monitoring_API_1,5,1,5,4,4,28,9,5.6,3.6,3.44,0.0,0.0,"{""integer"": {""num"": 22, ""format"": []}, ""string"": {""num"": 6, ""format"": [""date-time""]}}","{""get"": 5}"
471,Go_API_1,6,2,8,2,4,20,16,2.5,1.5,0.25,0.55,0.0,"{""string"": {""num"": 19, ""format"": [""date-time""]}, ""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 6, ""post"": 2}"
472,BAS_-_API_magazyn_1,10,4,12,7,8,28,16,2.3333333333333335,1.6666666666666667,0.38888888888888884,0.07142857142857142,0.07142857142857142,"{""string"": {""num"": 21, ""format"": [""binary""]}, ""object"": {""num"": 5, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}, ""number"": {""num"": 3, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""get"": 4, ""put"": 5, ""delete"": 2, ""post"": 1}"
473,diamond_none_test_1,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}}","{""get"": 1}"
474,desklessManagement-api_1,1,1,1,0,1,14,14,14.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 11, ""format"": [""date-time""]}, ""integer"": {""num"": 3, ""format"": []}}","{""post"": 1}"
475,Bookstore_RESTful_API_1,17,4,26,11,23,56,26,2.1538461538461537,1.8461538461538463,0.36094674556213013,0.26785714285714285,0.0,"{""object"": {""num"": 10, ""format"": []}, ""string"": {""num"": 40, ""format"": []}, ""integer"": {""num"": 15, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 8, ""get"": 9, ""put"": 6, ""delete"": 3}"
476,Cross_Sell_1,1,1,1,0,1,3,3,3.0,2.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}}","{""post"": 1}"
477,DantriTag_1,2,1,2,2,2,4,4,2.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 2}"
478,API_Visanet_Validation_v1,2,1,2,2,2,89,63,44.5,3.0,0.0,0.0,0.0,"{""string"": {""num"": 77, ""format"": []}, ""object"": {""num"": 2, ""format"": []}, ""number"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 6, ""format"": []}}","{""post"": 2}"
479,Ejemplo_de_Api_Dummy_1,2,1,2,2,2,2,2,1.0,1.5,0.25,0.5,0.0,"{""string"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""get"": 2}"
480,Bank_Contact_V2_1,1,2,2,1,2,16,13,8.0,2.0,0.0,0.875,0.0,"{""string"": {""num"": 10, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
481,Многофункциональный_API_кинотеатра_Искоркa_1,7,4,7,5,7,11,9,1.5714285714285714,1.7142857142857142,0.20408163265306126,0.0,0.0,"{""integer"": {""num"": 5, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 4, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""get"": 3, ""post"": 2, ""delete"": 1, ""patch"": 1}"
482,Capitolis_Credit_Unit_API_1,1,2,2,1,2,9,8,4.5,1.0,0.0,0.6666666666666666,0.0,"{""string"": {""num"": 6, ""format"": [""uuid"", ""url""]}, ""integer"": {""num"": 3, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
483,라일리_프로젝트_API_명세_1,25,2,25,7,15,53,25,2.12,2.2,0.15999999999999998,0.0,0.0,"{""object"": {""num"": 7, ""format"": []}, ""string"": {""num"": 41, ""format"": [""date-time""]}, ""integer"": {""num"": 12, ""format"": []}}","{""post"": 14, ""get"": 11}"
484,data_v1,2,1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 2}"
485,Majesco_Claim_API_1,3,3,4,2,4,12,6,3.0,1.5,0.25,0.0,0.08333333333333333,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 11, ""format"": [""date-time""]}, ""array"": {""num"": 1, ""format"": []}}","{""put"": 1, ""post"": 1, ""get"": 2}"
486,API_-_RPP005_-_Gateway_API_V1,2,1,2,2,2,6,6,3.0,2.5,0.25,0.0,0.16666666666666666,"{""string"": {""num"": 4, ""format"": [""date-time""]}, ""integer"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""get"": 2}"
487,设备基础信息查询API_1,1,1,1,1,1,7,7,7.0,1.0,0.0,0.0,0.0,"{""string"": {""num"": 7, ""format"": []}}","{""get"": 1}"
488,APM_API_DEVOPS_1,3,3,3,1,3,17,7,5.666666666666667,2.0,0.0,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}, ""string"": {""num"": 10, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""post"": 1, ""get"": 1, ""put"": 1}"
489,Работа_с_API_AV_1,1,1,1,1,1,4,4,4.0,1.0,0.0,0.0,1.0,"{""string"": {""num"": 2, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 1}"
490,Data-Edge_API_1,13,4,22,14,14,64,19,2.909090909090909,2.6818181818181817,0.4896694214876035,0.0,0.375,"{""string"": {""num"": 50, ""format"": []}, ""integer"": {""num"": 12, ""format"": []}, ""array"": {""num"": 12, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""options"": 8, ""get"": 11, ""head"": 2, ""post"": 1}"
491,CRM_APIs_1,2,2,2,0,0,0,0,0.0,6.5,2.25,0.0,0.0,{},"{""put"": 1, ""get"": 1}"
492,Api_Access_Entries_2,4,1,4,4,4,10,3,2.5,1.0,0.0,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}}","{""get"": 4}"
493,Booktopus_API_1,1,1,1,1,1,5,5,5.0,1.0,0.0,0.0,0.2,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
494,biblioteca-api_1,23,4,23,14,16,36,15,1.565217391304348,3.5217391304347827,0.4234404536862004,0.0,0.0,"{""string"": {""num"": 36, ""format"": []}, ""object"": {""num"": 7, ""format"": []}}","{""get"": 13, ""post"": 4, ""delete"": 3, ""put"": 3}"
495,Aplicativo_de_Vendas_1,15,4,19,7,12,88,42,4.631578947368421,1.894736842105263,0.7257617728531857,0.0,0.0,"{""object"": {""num"": 10, ""format"": []}, ""string"": {""num"": 64, ""format"": [""binary""]}, ""integer"": {""num"": 19, ""format"": []}, ""boolean"": {""num"": 3, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""post"": 7, ""get"": 8, ""put"": 3, ""delete"": 1}"
496,bandar,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,{},"{""get"": 1}"
497,celebrityGuesserHomeScreenAPI_1,4,2,4,1,1,2,2,0.5,1.0,0.0,0.0,0.0,"{""integer"": {""num"": 2, ""format"": []}}","{""put"": 1, ""get"": 3}"
498,Polls_Swagger_1,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 1}"
499,Booking_Calendar_1,6,4,10,5,10,30,15,3.0,1.5,0.25,0.4,0.0,"{""string"": {""num"": 25, ""format"": [""email"", ""date-time"", ""uuid""]}, ""object"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""get"": 4, ""put"": 2, ""post"": 3, ""delete"": 1}"
500,API_BillingManagement_2,14,4,19,15,18,114,32,6.0,1.4736842105263157,0.24930747922437677,0.0,0.0,"{""string"": {""num"": 100, ""format"": [""date-time""]}, ""object"": {""num"": 4, ""format"": []}, ""number"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 9, ""format"": []}}","{""get"": 14, ""post"": 3, ""patch"": 1, ""delete"": 1}"
501,ABC_Retail_Store_APIs_1,6,4,15,12,15,93,24,6.2,1.6,0.2400000000000001,0.0,0.0,"{""integer"": {""num"": 5, ""format"": []}, ""object"": {""num"": 6, ""format"": []}, ""string"": {""num"": 84, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""get"": 6, ""post"": 3, ""put"": 3, ""delete"": 3}"
502,Anxo_Aggregator_1,14,2,14,0,14,37,19,2.642857142857143,3.0,1.7142857142857142,0.0,0.0,"{""string"": {""num"": 33, ""format"": []}, ""object"": {""num"": 9, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""post"": 13, ""get"": 1}"
503,coc_API_1,10,4,17,10,14,47,14,2.764705882352941,1.8823529411764706,0.3391003460207612,0.0,0.0,"{""string"": {""num"": 33, ""format"": []}, ""integer"": {""num"": 14, ""format"": []}, ""object"": {""num"": 3, ""format"": []}, ""array"": {""num"": 2, ""format"": []}}","{""get"": 6, ""put"": 2, ""post"": 6, ""delete"": 3}"
504,Classificação_de_Operações_1,11,2,11,4,10,68,30,6.181818181818182,2.6363636363636362,0.4132231404958678,0.9411764705882353,0.0,"{""object"": {""num"": 4, ""format"": []}, ""integer"": {""num"": 37, ""format"": []}, ""string"": {""num"": 30, ""format"": []}, ""array"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 6, ""get"": 5}"
505,Test_sample_Swagger_API_1,1,2,2,1,2,9,8,4.5,1.0,0.0,0.6666666666666666,0.0,"{""string"": {""num"": 6, ""format"": [""uuid"", ""url""]}, ""integer"": {""num"": 3, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
506,Delivery_1,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 1, ""format"": []}}","{""get"": 1}"
507,API_Channel_-_Back_Office_-_User_Access_Service_V1_1,3,2,4,3,4,50,21,12.5,2.0,1.5,0.58,0.0,"{""string"": {""num"": 48, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 2, ""post"": 2}"
508,App_Prestamos_API_1,31,4,41,19,31,73,34,1.7804878048780488,2.1219512195121952,2.3509815585960734,0.0,0.0,"{""object"": {""num"": 13, ""format"": []}, ""string"": {""num"": 70, ""format"": []}, ""number"": {""num"": 1, ""format"": []}, ""boolean"": {""num"": 2, ""format"": []}}","{""post"": 11, ""get"": 19, ""put"": 7, ""delete"": 4}"
509,ContainerCostService_1,1,1,1,0,1,6,6,6.0,3.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 6, ""format"": []}}","{""post"": 1}"
510,AR_master_0,1,2,2,1,1,1,1,0.5,1.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1, ""post"": 1}"
511,Deployment_API_1,1,2,2,0,1,3,3,1.5,1.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""get"": 1, ""post"": 1}"
512,Smart_EDU_API_v1,21,2,21,0,21,178,43,8.476190476190476,1.0,0.0,0.30337078651685395,0.6966292134831461,"{""string"": {""num"": 178, ""format"": []}, ""object"": {""num"": 19, ""format"": []}}","{""post"": 19, ""get"": 2}"
513,AWD_Operations_1,4,1,4,2,4,80,42,20.0,2.0,0.0,0.0,0.0,"{""integer"": {""num"": 4, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 72, ""format"": []}, ""boolean"": {""num"": 4, ""format"": []}}","{""post"": 4}"
514,Admin_Report_API_1,4,1,4,2,2,2,1,0.5,3.5,0.25,0.0,0.0,"{""integer"": {""num"": 2, ""format"": []}}","{""get"": 4}"
515,Actionable_Scorecard_1,6,2,6,3,6,20,15,3.3333333333333335,6.333333333333333,1.5555555555555554,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""integer"": {""num"": 17, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""post"": 3, ""get"": 3}"
516,Affinity_Web_API_2024_1,3,2,3,1,3,11,8,3.6666666666666665,1.6666666666666667,0.2222222222222222,0.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 11, ""format"": []}}","{""post"": 2, ""get"": 1}"
517,CSM_1,8,3,9,8,8,20,7,2.2222222222222223,4.111111111111111,2.765432098765432,0.1,0.05,"{""string"": {""num"": 19, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 7, ""post"": 1, ""delete"": 1}"
518,Certification_Service_API_1,6,1,6,6,6,6,2,1.0,2.6666666666666665,0.2222222222222222,0.0,0.0,"{""string"": {""num"": 6, ""format"": []}}","{""get"": 6}"
519,YouTube_v1,30,4,37,33,36,81,29,2.189189189189189,2.4864864864864864,0.8444119795471144,0.0,0.012345679012345678,"{""object"": {""num"": 7, ""format"": []}, ""string"": {""num"": 55, ""format"": [""binary""]}, ""integer"": {""num"": 15, ""format"": []}, ""array"": {""num"": 2, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}, ""number"": {""num"": 2, ""format"": []}}","{""put"": 4, ""get"": 14, ""delete"": 4, ""post"": 15}"
520,Country_API_2,14,1,14,0,10,22,14,1.5714285714285714,1.0,0.0,0.0,0.09090909090909091,"{""object"": {""num"": 9, ""format"": []}, ""number"": {""num"": 2, ""format"": []}, ""string"": {""num"": 19, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}}","{""post"": 14}"
521,Bondstream_API_1,4,1,4,3,3,6,4,1.5,1.5,0.25,0.0,0.3333333333333333,"{""integer"": {""num"": 3, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""get"": 4}"
522,Betfair_Rates_1,1,1,1,0,1,2,2,2.0,2.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 1, ""format"": []}, ""integer"": {""num"": 1, ""format"": []}}","{""post"": 1}"
523,Can_Logger_API_1,3,1,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,{},"{""get"": 3}"
524,API_Music_0,3,3,5,4,5,8,6,1.6,1.4,0.64,0.0,0.0,"{""integer"": {""num"": 3, ""format"": []}, ""string"": {""num"": 5, ""format"": []}, ""object"": {""num"": 1, ""format"": []}}","{""get"": 3, ""post"": 1, ""delete"": 1}"
525,B2B_Sales_Portal_1,9,4,18,10,13,35,15,1.9444444444444444,1.6111111111111112,0.34876543209876537,0.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""integer"": {""num"": 5, ""format"": []}, ""string"": {""num"": 24, ""format"": [""date""]}, ""array"": {""num"": 1, ""format"": []}, ""number"": {""num"": 6, ""format"": []}}","{""get"": 8, ""delete"": 4, ""patch"": 4, ""post"": 2}"
526,BCS-Routing-Service_1,23,7,33,16,24,46,17,1.393939393939394,3.121212121212121,4.8943985307621665,0.0,0.0,"{""string"": {""num"": 20, ""format"": []}, ""object"": {""num"": 4, ""format"": []}, ""number"": {""num"": 24, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""array"": {""num"": 4, ""format"": []}}","{""get"": 19, ""put"": 1, ""post"": 9, ""delete"": 1, ""options"": 1, ""head"": 1, ""patch"": 1}"
527,Back_Test_Public_API_1,1,1,1,0,1,3,3,3.0,1.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": []}}","{""post"": 1}"
528,B4F_Main_API_1,1,1,1,0,1,6,6,6.0,1.0,0.0,0.6666666666666666,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 3, ""format"": []}, ""boolean"": {""num"": 1, ""format"": []}}","{""post"": 1}"
529,skutt-contentengine_1,7,2,14,14,14,35,5,2.5,3.2857142857142856,0.20408163265306126,0.0,0.0,"{""string"": {""num"": 35, ""format"": []}}","{""get"": 7, ""options"": 7}"
530,Mobile_services_API_1,4,1,4,3,3,4,2,1.0,3.0,0.0,0.0,1.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 4}"
531,CloudRanger_API_2018-05,94,5,209,207,207,928,189,4.440191387559809,6.110047846889952,2.155353586227421,0.0,0.0,"{""string"": {""num"": 894, ""format"": []}, ""object"": {""num"": 41, ""format"": []}, ""integer"": {""num"": 14, ""format"": []}, ""number"": {""num"": 20, ""format"": []}}","{""get"": 65, ""options"": 93, ""put"": 10, ""post"": 32, ""delete"": 9}"
532,ADAM_1,4,2,4,0,3,12,12,3.0,1.0,0.0,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 12, ""format"": []}}","{""post"": 3, ""get"": 1}"
533,PA_-_IGTI_-_Marcelo_Michels_2,2,1,2,0,2,5,3,2.5,2.0,0.0,1.0,0.0,"{""object"": {""num"": 2, ""format"": []}, ""string"": {""num"": 5, ""format"": []}}","{""post"": 2}"
534,Add_POPs_device_measurement_1,2,1,2,0,2,38,14,19.0,1.0,0.0,0.9473684210526315,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 36, ""format"": []}, ""integer"": {""num"": 2, ""format"": []}, ""array"": {""num"": 1, ""format"": []}}","{""post"": 2}"
535,Suppilog_API_1,32,4,36,20,28,52,18,1.4444444444444444,1.5277777777777777,0.3603395061728395,0.3076923076923077,0.34615384615384615,"{""integer"": {""num"": 43, ""format"": []}, ""object"": {""num"": 6, ""format"": []}, ""array"": {""num"": 4, ""format"": []}, ""string"": {""num"": 10, ""format"": []}}","{""get"": 26, ""put"": 4, ""post"": 4, ""delete"": 2}"
536,B-VSA_Semestrálny_Projekt_2_1,9,3,15,8,12,49,20,3.2666666666666666,2.7333333333333334,0.46222222222222226,0.0,0.0,"{""object"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 24, ""format"": []}, ""string"": {""num"": 23, ""format"": [""password"", ""email"", ""date""]}}","{""post"": 6, ""get"": 6, ""delete"": 3}"
537,API_TroubleTicket_2,4,5,9,6,8,61,22,6.777777777777778,1.5555555555555556,0.2469135802469136,0.0,0.0,"{""object"": {""num"": 4, ""format"": []}, ""string"": {""num"": 58, ""format"": [""date""]}}","{""get"": 4, ""post"": 2, ""delete"": 1, ""put"": 1, ""patch"": 1}"
538,concreateAI-test_1,7,2,7,2,7,34,14,4.857142857142857,3.142857142857143,0.12244897959183675,1.0,0.0,"{""object"": {""num"": 7, ""format"": []}, ""string"": {""num"": 30, ""format"": []}, ""number"": {""num"": 4, ""format"": []}}","{""post"": 5, ""get"": 2}"
539,Swagger_-_AMBEV-BR__-_CMS_-_Integration_PO_7,1,1,1,0,1,12,12,12.0,3.0,0.0,0.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 12, ""format"": []}}","{""post"": 1}"
540,Appointment_Scheduler_Decrypt_Payload_API_1,1,1,1,1,1,1,1,1.0,2.0,0.0,0.0,0.0,"{""string"": {""num"": 1, ""format"": []}}","{""get"": 1}"
541,Sample_Application_Project_1,7,3,8,3,5,11,9,1.375,1.375,0.234375,0.0,0.0,"{""object"": {""num"": 3, ""format"": []}, ""string"": {""num"": 6, ""format"": []}, ""integer"": {""num"": 4, ""format"": []}, ""number"": {""num"": 1, ""format"": []}}","{""get"": 5, ""post"": 2, ""put"": 1}"
542,Charge_Process_Upfront_API_1,1,1,1,0,1,7,7,7.0,3.0,0.0,1.0,0.0,"{""object"": {""num"": 1, ""format"": []}, ""string"": {""num"": 7, ""format"": []}}","{""post"": 1}"
543,Classmanager_Identity_Platform_0,8,4,13,8,11,24,6,1.8461538461538463,3.769230769230769,0.48520710059171596,0.0,0.0,"{""object"": {""num"": 5, ""format"": []}, ""string"": {""num"": 25, ""format"": []}}","{""post"": 3, ""get"": 5, ""put"": 3, ""delete"": 2}"
